community,pathway,hubness in community,curated category
22,GO_ELASTIC_FIBER_ASSEMBLY,0.001638991,GO_CHANNEL_REGULATOR_ACTIVITY
22,GO_REGULATION_OF_ENTRY_OF_BACTERIUM_INTO_HOST_CELL,0.000440554,GO_PROTEIN_BINDING
22,GO_SULFUR_COMPOUND_BINDING,0.007949047,GO_HYDROLASE_ACTIVITY
22,GO_HEPARIN_BINDING,0.006258486,GO_AMIDE_BINDING
22,GO_COLLAGEN_BINDING,0.014286667,GO_AMIDE_BINDING
22,GO_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT,0.0431674,GO_OXIDOREDUCTASE_ACTIVITY
22,GO_EXTRACELLULAR_MATRIX_BINDING,0.009211808,GO_LIGASE_ACTIVITY
22,GO_GLYCOSAMINOGLYCAN_BINDING,0.009344468,GO_HYDROLASE_ACTIVITY
22,GO_INSULIN_LIKE_GROWTH_FACTOR_BINDING,0.00257588,GO_AMIDE_BINDING
22,GO_FIBROBLAST_GROWTH_FACTOR_BINDING,0.001602912,GO_ION_BINDING
22,GO_FIBRONECTIN_BINDING,0.004224814,"GO_CATALYTIC_ACTIVITY,_ACTING_ON_A_PROTEIN"
22,GO_PROTEOGLYCAN_BINDING,0.007803982,GO_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
22,GO_INTEGRIN_BINDING,0.022099095,GO_COFACTOR_BINDING
22,GO_HEPARAN_SULFATE_PROTEOGLYCAN_BINDING,0.001996353,GO_HETEROCYCLIC_COMPOUND_BINDING
22,GO_CORECEPTOR_ACTIVITY,0.001268884,GO_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
22,GO_PLATELET_DERIVED_GROWTH_FACTOR_BINDING,0.009116162,GO_TRANSFERASE_ACTIVITY
22,GO_LAMININ_BINDING,0.004745713,GO_ION_BINDING
22,GO_CELL_ADHESION_MOLECULE_BINDING,0.012885279,GO_ENZYME_REGULATOR_ACTIVITY
22,GO_GROWTH_FACTOR_BINDING,0.007459891,"GO_CATALYTIC_ACTIVITY,_ACTING_ON_A_PROTEIN"
22,GO_PROTEIN_LYSINE_6_OXIDASE_ACTIVITY,0.002001903,GO_ENZYME_REGULATOR_ACTIVITY
22,GO_C_X3_C_CHEMOKINE_BINDING,0.002116345,GO_HYDROLASE_ACTIVITY
22,GO_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT_CONFERRING_TENSILE_STRENGTH,0.044512788,"GO_CATALYTIC_ACTIVITY,_ACTING_ON_A_PROTEIN"
22,GO_EXTRACELLULAR_MATRIX_CONSTITUENT_CONFERRING_ELASTICITY,0.002868476,GO_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
22,GO_INSULIN_LIKE_GROWTH_FACTOR_I_BINDING,0.00205422,GO_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
22,GO_INSULIN_LIKE_GROWTH_FACTOR_II_BINDING,0.000227934,GO_OXIDOREDUCTASE_ACTIVITY
22,GO_COLLAGEN_RECEPTOR_ACTIVITY,0.001275873,GO_HETEROCYCLIC_COMPOUND_BINDING
22,GO_NEUREGULIN_BINDING,0.002344388,GO_OXIDOREDUCTASE_ACTIVITY
22,GO_PROTEIN_CONTAINING_COMPLEX_BINDING,0.012903076,GO_AMIDE_BINDING
22,GO_SYNDECAN_BINDING,0.000560498,GO_HETEROCYCLIC_COMPOUND_BINDING
22,GO_STRUCTURAL_MOLECULE_ACTIVITY_CONFERRING_ELASTICITY,0.002667366,GO_HETEROCYCLIC_COMPOUND_BINDING
22,GO_CELL_MATRIX_ADHESION_MEDIATOR_ACTIVITY,0.002791513,GO_HETEROCYCLIC_COMPOUND_BINDING
22,GO_COLLAGEN_BINDING_INVOLVED_IN_CELL_MATRIX_ADHESION,0.002394408,"GO_CATALYTIC_ACTIVITY,_ACTING_ON_DNA"
22,GO_EXOGENOUS_PROTEIN_BINDING,0.003219589,GO_ENZYME_REGULATOR_ACTIVITY
22,GO_EXTRACELLULAR_MATRIX_PROTEIN_BINDING,0.000883005,GO_TRANSFERASE_ACTIVITY
23,KEGG_ADHERENS_JUNCTION,0.02032811,GO_AMIDE_BINDING
23,KEGG_TIGHT_JUNCTION,0.055937694,GO_AMIDE_BINDING
23,KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION,0.049557601,GO_GENERAL_TRANSCRIPTION_INITIATION_FACTOR_ACTIVITY
23,REACTOME_CELL_CELL_COMMUNICATION,0.136387671,GO_HETEROCYCLIC_COMPOUND_BINDING
23,REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS,0.052669561,GO_HETEROCYCLIC_COMPOUND_BINDING
23,REACTOME_CELL_CELL_JUNCTION_ORGANIZATION,0.102175799,GO_HETEROCYCLIC_COMPOUND_BINDING
23,REACTOME_TIGHT_JUNCTION_INTERACTIONS,0.047863617,GO_HETEROCYCLIC_COMPOUND_BINDING
23,REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS,0.016569601,GO_PROTEIN_BINDING
23,REACTOME_CELL_JUNCTION_ORGANIZATION,0.124493906,"GO_CATALYTIC_ACTIVITY,_ACTING_ON_RNA"
23,REACTOME_NECTIN_NECL_TRANS_HETERODIMERIZATION,0.009643136,"GO_CATALYTIC_ACTIVITY,_ACTING_ON_RNA"
23,REACTOME_REGULATION_OF_CYTOSKELETAL_REMODELING_AND_CELL_SPREADING_BY_IPP_COMPLEX_COMPONENTS,0.006673384,"GO_CATALYTIC_ACTIVITY,_ACTING_ON_RNA"
23,REACTOME_VEGFR2_MEDIATED_VASCULAR_PERMEABILITY,0.006474793,GO_PROTEIN_BINDING
23,GO_CALCIUM_DEPENDENT_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES,0.030748515,GO_PROTEIN_BINDING
23,GO_HETEROPHILIC_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES,0.009528856,GO_AMIDE_BINDING
23,GO_CELL_JUNCTION_ASSEMBLY,0.063345724,GO_HETEROCYCLIC_COMPOUND_BINDING
23,GO_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES,0.028169593,GO_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY
23,GO_CALCIUM_INDEPENDENT_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES,0.035076119,GO_PROTEIN_BINDING
23,GO_CYTOSKELETAL_ANCHORING_AT_PLASMA_MEMBRANE,0.002187551,GO_AMIDE_BINDING
23,GO_VIRION_ATTACHMENT_TO_HOST_CELL,0.002407783,GO_TRANSFERASE_ACTIVITY
23,GO_CELL_JUNCTION_MAINTENANCE,0.002845434,GO_TRANSFERASE_ACTIVITY
23,GO_INTERMEDIATE_FILAMENT_BUNDLE_ASSEMBLY,0.001159133,GO_AMIDE_BINDING
23,GO_CELL_CELL_JUNCTION_ORGANIZATION,0.056378593,GO_AMIDE_BINDING
23,GO_RECEPTOR_MEDIATED_VIRION_ATTACHMENT_TO_HOST_CELL,0.000374137,GO_SIGNALING_RECEPTOR_ACTIVITY
23,GO_RESPONSE_TO_INDOLE_3_METHANOL,0.006952264,GO_SIGNALING_RECEPTOR_ACTIVITY
23,GO_REGULATION_OF_INTEGRIN_MEDIATED_SIGNALING_PATHWAY,0.002998778,GO_SIGNALING_RECEPTOR_ACTIVITY
23,GO_PROTEIN_PHOSPHATASE_BINDING,0.007219307,GO_AMIDE_BINDING
23,GO_PROTEIN_HOMODIMERIZATION_ACTIVITY,0.013045201,GO_TRANSFERASE_ACTIVITY
23,GO_CALCIUM_ION_BINDING,0.014474802,GO_OXIDOREDUCTASE_ACTIVITY
23,GO_PHOSPHATASE_BINDING,0.007144059,GO_PROTEIN_BINDING
23,GO_INTERMEDIATE_FILAMENT_BINDING,0.000997555,GO_AMIDE_BINDING
23,GO_IDENTICAL_PROTEIN_BINDING,0.023688925,GO_PROTEIN_BINDING
23,GO_PROTEIN_PHOSPHATASE_1_BINDING,0.000927244,GO_AMIDE_BINDING
23,GO_GAMMA_CATENIN_BINDING,0.005488657,GO_HETEROCYCLIC_COMPOUND_BINDING
23,GO_CADHERIN_BINDING,0.025247299,GO_HETEROCYCLIC_COMPOUND_BINDING
23,GO_PROTEIN_PHOSPHATASE_2A_BINDING,0.001959864,GO_PROTEIN_BINDING
23,GO_VINCULIN_BINDING,0.003304981,GO_HETEROCYCLIC_COMPOUND_BINDING
23,GO_LIM_DOMAIN_BINDING,0.001030085,GO_HETEROCYCLIC_COMPOUND_BINDING
23,GO_ALPHA_CATENIN_BINDING,0.006357659,GO_HETEROCYCLIC_COMPOUND_BINDING
23,GO_DELTA_CATENIN_BINDING,0.000889408,GO_HETEROCYCLIC_COMPOUND_BINDING
23,GO_PROTEIN_BINDING_INVOLVED_IN_HETEROTYPIC_CELL_CELL_ADHESION,0.00304627,GO_HETEROCYCLIC_COMPOUND_BINDING
23,GO_CELL_ADHESION_MEDIATOR_ACTIVITY,0.005937176,GO_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY
23,GO_CELL_CELL_ADHESION_MEDIATOR_ACTIVITY,0.005474002,GO_TRANSCRIPTION_COREGULATOR_ACTIVITY
23,GO_CADHERIN_BINDING_INVOLVED_IN_CELL_CELL_ADHESION,0.002179717,"GO_CATALYTIC_ACTIVITY,_ACTING_ON_DNA"
23,GO_KERATIN_FILAMENT_BINDING,0.000640435,GO_HYDROLASE_ACTIVITY
24,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES,0.003702529,"GO_CATALYTIC_ACTIVITY,_ACTING_ON_A_PROTEIN"
24,REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL,0.027870333,"GO_CATALYTIC_ACTIVITY,_ACTING_ON_A_PROTEIN"
24,REACTOME_GAMMA_CARBOXYLATION_TRANSPORT_AND_AMINO_TERMINAL_CLEAVAGE_OF_PROTEINS,0.00031394,GO_AMIDE_BINDING
24,REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL,0.033432193,GO_AMIDE_BINDING
24,REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE,0.001080748,GO_TRANSFERASE_ACTIVITY
24,REACTOME_HEMOSTASIS,0.025370901,GO_HYDROLASE_ACTIVITY
24,REACTOME_INNATE_IMMUNE_SYSTEM,0.031131827,GO_OXIDOREDUCTASE_ACTIVITY
24,REACTOME_COMPLEMENT_CASCADE,0.041586034,GO_OXIDOREDUCTASE_ACTIVITY
24,REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS,0.04206427,GO_AMIDE_BINDING
24,REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT,0.041970632,"GO_CATALYTIC_ACTIVITY,_ACTING_ON_DNA"
24,REACTOME_EXTRINSIC_PATHWAY_OF_FIBRIN_CLOT_FORMATION,0.000112378,"GO_CATALYTIC_ACTIVITY,_ACTING_ON_A_PROTEIN"
24,REACTOME_INTRINSIC_PATHWAY_OF_FIBRIN_CLOT_FORMATION,0.000576349,GO_TRANSFERASE_ACTIVITY
24,REACTOME_COMMON_PATHWAY_OF_FIBRIN_CLOT_FORMATION,0.000727923,GO_AMIDE_BINDING
24,REACTOME_REMOVAL_OF_AMINOTERMINAL_PROPEPTIDES_FROM_GAMMA_CARBOXYLATED_PROTEINS,0.00032814,GO_AMIDE_BINDING
24,REACTOME_LECTIN_PATHWAY_OF_COMPLEMENT_ACTIVATION,0.001283258,GO_OXIDOREDUCTASE_ACTIVITY
24,REACTOME_TERMINAL_PATHWAY_OF_COMPLEMENT,0.000899878,GO_AMIDE_BINDING
24,REACTOME_ALTERNATIVE_COMPLEMENT_ACTIVATION,0.000593913,GO_OXIDOREDUCTASE_ACTIVITY
24,REACTOME_ACTIVATION_OF_C3_AND_C5,0.001038655,GO_TRANSFERASE_ACTIVITY
24,REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS,0.04186406,GO_LIGASE_ACTIVITY
24,REACTOME_FCGR_ACTIVATION,0.04312959,GO_OXIDOREDUCTASE_ACTIVITY
24,REACTOME_REGULATION_OF_ACTIN_DYNAMICS_FOR_PHAGOCYTIC_CUP_FORMATION,0.044479251,GO_CYCLASE_ACTIVITY
24,REACTOME_ROLE_OF_PHOSPHOLIPIDS_IN_PHAGOCYTOSIS,0.04285512,GO_TRANSFERASE_ACTIVITY
24,REACTOME_SCAVENGING_OF_HEME_FROM_PLASMA,0.039549783,GO_AMIDE_BINDING
24,REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS,0.037429328,GO_AMIDE_BINDING
24,REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION,0.042030938,GO_OXIDOREDUCTASE_ACTIVITY
24,REACTOME_FICOLINS_BIND_TO_REPETITIVE_CARBOHYDRATE_STRUCTURES_ON_THE_TARGET_CELL_SURFACE,0.000854872,GO_AMIDE_BINDING
24,REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION,0.041368636,GO_AMIDE_BINDING
24,REACTOME_FCERI_MEDIATED_CAPLUS2_MOBILIZATION,0.04142792,GO_HYDROLASE_ACTIVITY
24,REACTOME_CD22_MEDIATED_BCR_REGULATION,0.041100177,GO_HYDROLASE_ACTIVITY
24,REACTOME_DISSOLUTION_OF_FIBRIN_CLOT,0.000278922,GO_AMIDE_BINDING
24,REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2PLUS,0.002640407,GO_HYDROLASE_ACTIVITY
24,REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS,0.040722542,GO_AMIDE_BINDING
24,GO_PROTEIN_ACTIVATION_CASCADE,0.000765559,GO_TRANSFERASE_ACTIVITY
24,GO_POSITIVE_REGULATION_OF_COAGULATION,0.000616035,GO_HYDROLASE_ACTIVITY
24,GO_B_CELL_MEDIATED_IMMUNITY,0.034911293,GO_LYASE_ACTIVITY
24,GO_NEGATIVE_REGULATION_OF_COAGULATION,0.001103634,GO_HYDROLASE_ACTIVITY
24,GO_LEUKOCYTE_MIGRATION,0.028178398,GO_HYDROLASE_ACTIVITY
24,GO_REGULATION_OF_RESPONSE_TO_WOUNDING,0.001435353,GO_TRANSFERASE_ACTIVITY
24,GO_REGULATION_OF_CELL_ADHESION_MEDIATED_BY_INTEGRIN,0.000968137,GO_AMIDE_BINDING
24,GO_POSITIVE_REGULATION_OF_RESPONSE_TO_WOUNDING,0.000698934,GO_CYCLASE_ACTIVITY
24,GO_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE,0.034785544,GO_TRANSFERASE_ACTIVITY
24,GO_MEMBRANE_INVAGINATION,0.019300054,GO_TRANSFERASE_ACTIVITY
24,GO_ENDOCYTOSIS,0.028309237,GO_HYDROLASE_ACTIVITY
24,GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_WOUNDING,0.001017366,GO_TRANSFERASE_ACTIVITY
24,GO_PHAGOCYTOSIS,0.040589086,GO_AMIDE_BINDING
24,GO_PLATELET_AGGREGATION,0.001442736,GO_HYDROLASE_ACTIVITY
24,GO_IMMUNE_RESPONSE_REGULATING_SIGNALING_PATHWAY,0.035862425,GO_OXIDOREDUCTASE_ACTIVITY
24,GO_POSITIVE_REGULATION_OF_RESPIRATORY_BURST,0.000664332,GO_OXIDOREDUCTASE_ACTIVITY
24,GO_VASCULAR_WOUND_HEALING,8.00E-05,GO_OXIDOREDUCTASE_ACTIVITY
24,GO_SMOOTH_MUSCLE_CELL_MATRIX_ADHESION,0.000148122,GO_AMIDE_BINDING
24,GO_COMPLEMENT_BINDING,0.001560443,GO_AMIDE_BINDING
24,GO_IMMUNOGLOBULIN_RECEPTOR_BINDING,0.01811201,GO_HYDROLASE_ACTIVITY
24,GO_ANTIGEN_BINDING,0.032573731,GO_HYDROLASE_ACTIVITY
24,GO_OPSONIN_BINDING,0.001053342,GO_HYDROLASE_ACTIVITY
24,GO_COMPLEMENT_COMPONENT_C1Q_BINDING,0.000568083,GO_HYDROLASE_ACTIVITY
24,GO_COMPLEMENT_COMPONENT_C3B_BINDING,0.000416081,GO_HYDROLASE_ACTIVITY
24,GO_COMPLEMENT_RECEPTOR_ACTIVITY,0.00063602,GO_HYDROLASE_ACTIVITY
24,GO_PROTEIN_ANTIGEN_BINDING,0.000388589,GO_AMIDE_BINDING
25,KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,0.011117035,GO_TRANSFERASE_ACTIVITY
25,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY,0.003714194,GO_TRANSFERASE_ACTIVITY
25,REACTOME_SPRY_REGULATION_OF_FGF_SIGNALING,0.006424188,GO_HYDROLASE_ACTIVITY
25,REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS,0.004191596,GO_AMIDE_BINDING
25,REACTOME_SIGNALING_BY_NOTCH2,0.00444895,GO_TRANSFERASE_ACTIVITY
25,REACTOME_NOTCH1_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION,0.004357146,GO_OXIDOREDUCTASE_ACTIVITY
25,REACTOME_SIGNALING_BY_NOTCH1,0.00496145,"GO_CATALYTIC_ACTIVITY,_ACTING_ON_A_PROTEIN"
25,REACTOME_SIGNALING_BY_NOTCH3,0.004067274,GO_HYDROLASE_ACTIVITY
25,REACTOME_TGF_BETA_RECEPTOR_SIGNALING_IN_EMT_EPITHELIAL_TO_MESENCHYMAL_TRANSITION,0.003910053,GO_TRANSFERASE_ACTIVITY
25,REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING,0.003833956,GO_TRANSFERASE_ACTIVITY
25,REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS,0.003833167,GO_TRANSFERASE_ACTIVITY
25,REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION,0.012653584,GO_TRANSFERASE_ACTIVITY
25,REACTOME_ERKS_ARE_INACTIVATED,0.006560205,GO_TRANSFERASE_ACTIVITY
25,REACTOME_EGFR_DOWNREGULATION,0.003551243,GO_ENZYME_REGULATOR_ACTIVITY
25,REACTOME_P75NTR_RECRUITS_SIGNALLING_COMPLEXES,0.007328728,GO_TRANSFERASE_ACTIVITY
25,REACTOME_REGULATED_PROTEOLYSIS_OF_P75NTR,0.001779949,GO_TRANSFERASE_ACTIVITY
25,REACTOME_NRIF_SIGNALS_CELL_DEATH_FROM_THE_NUCLEUS,0.005305863,"GO_CATALYTIC_ACTIVITY,_ACTING_ON_A_PROTEIN"
25,REACTOME_G1_PHASE,0.00510797,"GO_CATALYTIC_ACTIVITY,_ACTING_ON_A_PROTEIN"
25,REACTOME_FANCONI_ANEMIA_PATHWAY,0.00288086,GO_AMIDE_BINDING
25,REACTOME_TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX,0.020328519,GO_AMIDE_BINDING
25,REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES,0.015661471,"GO_CATALYTIC_ACTIVITY,_ACTING_ON_A_PROTEIN"
25,REACTOME_JNK_C_JUN_KINASES_PHOSPHORYLATION_AND_ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1,0.015336984,GO_OXIDOREDUCTASE_ACTIVITY
25,REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION,0.015952994,GO_TRANSFERASE_ACTIVITY
25,REACTOME_CALNEXIN_CALRETICULIN_CYCLE,0.003495286,GO_HYDROLASE_ACTIVITY
25,REACTOME_N_GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE,0.003277858,GO_HYDROLASE_ACTIVITY
25,REACTOME_PLATELET_SENSITIZATION_BY_LDL,0.002471612,GO_OXIDOREDUCTASE_ACTIVITY
25,REACTOME_IRAK1_RECRUITS_IKK_COMPLEX,0.010319329,GO_ENZYME_REGULATOR_ACTIVITY
25,REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION_IN_TLR7_8_OR_9_SIGNALING,0.008233325,GO_SIGNALING_RECEPTOR_ACTIVITY
25,REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_EPSILON,0.008007214,GO_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY
25,REACTOME_ADVANCED_GLYCOSYLATION_ENDPRODUCT_RECEPTOR_SIGNALING,0.003052431,GO_SIGNALING_RECEPTOR_ACTIVITY
25,REACTOME_IKK_COMPLEX_RECRUITMENT_MEDIATED_BY_RIP1,0.012179468,GO_SIGNALING_RECEPTOR_ACTIVITY
25,REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT,0.003362913,GO_SIGNALING_RECEPTOR_ACTIVITY
25,REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX,0.004586115,GO_SIGNALING_RECEPTOR_ACTIVITY
25,REACTOME_NOD1_2_SIGNALING_PATHWAY,0.015634041,GO_SIGNALING_RECEPTOR_ACTIVITY
25,REACTOME_THE_NLRP3_INFLAMMASOME,0.001945459,GO_SIGNALING_RECEPTOR_ACTIVITY
25,REACTOME_INFLAMMASOMES,0.001989462,GO_SIGNALING_RECEPTOR_ACTIVITY
25,REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS,0.016530886,GO_SIGNALING_RECEPTOR_ACTIVITY
25,REACTOME_APC_CDC20_MEDIATED_DEGRADATION_OF_NEK2A,0.003644428,GO_SIGNALING_RECEPTOR_ACTIVITY
25,REACTOME_DOWNREGULATION_OF_ERBB4_SIGNALING,0.004409936,GO_SIGNALING_RECEPTOR_ACTIVITY
25,REACTOME_DOWNREGULATION_OF_ERBB2:ERBB3_SIGNALING,0.004009262,GO_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
25,REACTOME_ZBP1_DAI_MEDIATED_INDUCTION_OF_TYPE_I_IFNS,0.00690225,GO_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
25,REACTOME_BUDDING_AND_MATURATION_OF_HIV_VIRION,0.003396277,GO_SIGNALING_RECEPTOR_ACTIVITY
25,REACTOME_PP2A_MEDIATED_DEPHOSPHORYLATION_OF_KEY_METABOLIC_FACTORS,0.002255374,GO_SIGNALING_RECEPTOR_ACTIVITY
25,REACTOME_TOLL_LIKE_RECEPTOR_4_TLR4_CASCADE,0.053176279,GO_SIGNALING_RECEPTOR_ACTIVITY
25,REACTOME_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE,0.046647576,GO_SIGNALING_RECEPTOR_ACTIVITY
25,REACTOME_TOLL_LIKE_RECEPTOR_TLR1:TLR2_CASCADE,0.047308152,GO_SIGNALING_RECEPTOR_ACTIVITY
25,REACTOME_TOLL_LIKE_RECEPTOR_CASCADES,0.0437458,GO_SIGNALING_RECEPTOR_ACTIVITY
25,REACTOME_TICAM1_RIP1_MEDIATED_IKK_COMPLEX_RECRUITMENT,0.010748116,GO_TRANSFERASE_ACTIVITY
25,REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA,0.013757993,GO_TRANSFERASE_ACTIVITY
25,REACTOME_APC_C:CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B,0.003739652,GO_TRANSFERASE_ACTIVITY
25,REACTOME_ASSEMBLY_OF_THE_HIV_VIRION,0.003802169,GO_AMIDE_BINDING
25,REACTOME_RIP_MEDIATED_NFKB_ACTIVATION_VIA_ZBP1,0.006639991,GO_AMIDE_BINDING
25,REACTOME_CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA,0.009227525,GO_SIGNALING_RECEPTOR_ACTIVITY
25,REACTOME_P75NTR_SIGNALS_VIA_NF_KB,0.008814851,GO_LIPOPROTEIN_PARTICLE_RECEPTOR_ACTIVITY
25,REACTOME_BETA_CATENIN_PHOSPHORYLATION_CASCADE,0.001813244,GO_SIGNALING_RECEPTOR_ACTIVITY
25,REACTOME_CREB_PHOSPHORYLATION,0.003400669,GO_NUCLEOCYTOPLASMIC_CARRIER_ACTIVITY
25,REACTOME_NF_KB_IS_ACTIVATED_AND_SIGNALS_SURVIVAL,0.00811525,GO_PROTEIN_BINDING
25,REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3:SMAD4_HETEROTRIMER,0.004392316,GO_AMIDE_BINDING
25,REACTOME_DOWNREGULATION_OF_SMAD2_3:SMAD4_TRANSCRIPTIONAL_ACTIVITY,0.004394853,GO_PROTEIN_BINDING
25,REACTOME_SMAD2_SMAD3:SMAD4_HETEROTRIMER_REGULATES_TRANSCRIPTION,0.003933106,GO_PROTEIN_BINDING
25,REACTOME_ONCOGENE_INDUCED_SENESCENCE,0.003909167,GO_PROTEIN_BINDING
25,REACTOME_SIGNALING_BY_NOTCH1_IN_CANCER,0.004928495,GO_PROTEIN_BINDING
25,REACTOME_SIGNALING_BY_NOTCH1_HD_DOMAIN_MUTANTS_IN_CANCER,0.004316661,GO_PROTEIN_BINDING
25,REACTOME_NOTCH2_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS,0.004288796,GO_PROTEIN_BINDING
25,REACTOME_DEX_H_BOX_HELICASES_ACTIVATE_TYPE_I_IFN_AND_INFLAMMATORY_CYTOKINES_PRODUCTION,0.002177045,GO_PROTEIN_BINDING
25,REACTOME_REGULATION_OF_INNATE_IMMUNE_RESPONSES_TO_CYTOSOLIC_DNA,0.004435911,GO_PROTEIN_BINDING
25,REACTOME_GLYCOGEN_STORAGE_DISEASES,0.003911202,GO_PROTEIN_BINDING
25,REACTOME_GLYCOGEN_SYNTHESIS,0.00390482,GO_PROTEIN_BINDING
25,REACTOME_DEACTIVATION_OF_THE_BETA_CATENIN_TRANSACTIVATING_COMPLEX,0.003335049,GO_PROTEIN_BINDING
25,REACTOME_MYOCLONIC_EPILEPSY_OF_LAFORA,0.004401108,GO_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
25,REACTOME_RSK_ACTIVATION,0.002302155,GO_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
25,REACTOME_INTERLEUKIN_17_SIGNALING,0.034611398,GO_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
25,REACTOME_INTERLEUKIN_1_PROCESSING,0.001394611,GO_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
25,REACTOME_ACTIVATION_OF_THE_AP_1_FAMILY_OF_TRANSCRIPTION_FACTORS,0.005152374,GO_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
25,REACTOME_REGULATION_OF_FZD_BY_UBIQUITINATION,0.003446162,GO_AMIDE_BINDING
25,REACTOME_SUMOYLATION_OF_IMMUNE_RESPONSE_PROTEINS,0.00201208,GO_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
25,REACTOME_PHOSPHORYLATION_SITE_MUTANTS_OF_CTNNB1_ARE_NOT_TARGETED_TO_THE_PROTEASOME_BY_THE_DESTRUCTION_COMPLEX,0.001882835,GO_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
25,REACTOME_MITOPHAGY,0.003434763,GO_LIPID_TRANSPORTER_ACTIVITY
25,REACTOME_PINK_PARKIN_MEDIATED_MITOPHAGY,0.003623899,GO_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
