	id	cell_type	ctrl_ids	curator	drug_name	drugbank_id	geo_id	organism	pert_ids	platform	pubchem_cid	smiles	version
3386	drug:P2643	Cultured Cell Line|Cells|Entire breast|Cells [Chemical/Ingredient]	GSM1503042|GSM1503074		4,4'-diaminodiphenylmethane|dimethyl sulfoxide|inhibitor|(2Z,3Z)-bis\{amino[(2-aminophenyl)sulfanyl]methylidene\}butanedinitrile		GSE61364	human	GSM1503043|GSM1503075	GPL4685			2.0
3387	drug:P2640	Cultured Cell Line|Cells|Entire breast|Cells [Chemical/Ingredient]	GSM1503042|GSM1503074		4,4'-diaminodiphenylmethane|dimethyl sulfoxide|inhibitor|(2Z,3Z)-bis\{amino[(2-aminophenyl)sulfanyl]methylidene\}butanedinitrile		GSE61364	human	GSM1503037|GSM1503069	GPL4685			2.0
3388	drug:P2641	Cultured Cell Line|Cells|Entire breast|Cells [Chemical/Ingredient]	GSM1503042|GSM1503074		4,4'-diaminodiphenylmethane|dimethyl sulfoxide|inhibitor|(2Z,3Z)-bis\{amino[(2-aminophenyl)sulfanyl]methylidene\}butanedinitrile		GSE61364	human	GSM1503039|GSM1503071	GPL4685			2.0
3389	drug:P2646	Cultured Cell Line|Cells|Entire breast|Cells [Chemical/Ingredient]	GSM1503076|GSM1503077		4,4'-diaminodiphenylmethane|inhibitor|(2Z,3Z)-bis\{amino[(2-aminophenyl)sulfanyl]methylidene\}butanedinitrile		GSE61364	human	GSM1503021|GSM1503053	GPL4685			2.0
3390	drug:P2647	Cultured Cell Line|Cells|Entire breast|Cells [Chemical/Ingredient]	GSM1503076|GSM1503077		4,4'-diaminodiphenylmethane|inhibitor|(2Z,3Z)-bis\{amino[(2-aminophenyl)sulfanyl]methylidene\}butanedinitrile		GSE61364	human	GSM1503023|GSM1503055	GPL4685			2.0
3391	drug:P2644	Cultured Cell Line|Cells|Entire breast|Cells [Chemical/Ingredient]	GSM1503076|GSM1503077		4,4'-diaminodiphenylmethane|inhibitor|(2Z,3Z)-bis\{amino[(2-aminophenyl)sulfanyl]methylidene\}butanedinitrile		GSE61364	human	GSM1503017|GSM1503049	GPL4685			2.0
3392	drug:P2645	Cultured Cell Line|Cells|Entire breast|Cells [Chemical/Ingredient]	GSM1503076|GSM1503077		4,4'-diaminodiphenylmethane|inhibitor|(2Z,3Z)-bis\{amino[(2-aminophenyl)sulfanyl]methylidene\}butanedinitrile		GSE61364	human	GSM1503019|GSM1503051	GPL4685			2.0
3393	drug:P2648	Cultured Cell Line|Cells|Entire breast|Cells [Chemical/Ingredient]	GSM1503076|GSM1503077		4,4'-diaminodiphenylmethane|inhibitor|(2Z,3Z)-bis\{amino[(2-aminophenyl)sulfanyl]methylidene\}butanedinitrile		GSE61364	human	GSM1503025|GSM1503057	GPL4685			2.0
3394	drug:P2649	Cultured Cell Line|Cells|Entire breast|Cells [Chemical/Ingredient]	GSM1503076|GSM1503077		4,4'-diaminodiphenylmethane|inhibitor|(2Z,3Z)-bis\{amino[(2-aminophenyl)sulfanyl]methylidene\}butanedinitrile		GSE61364	human	GSM1503027|GSM1503059	GPL4685			2.0
3395	drug:P17	Adipocytes|Cells|Body tissue|Subcutaneous Fat	GSM1011041|GSM1011042		dimethyl sulfoxide|Insulin		GSE41223	human	GSM1011047|GSM1011048	[GPL6244, GPL8786]			2.0
3396	drug:P16	Adipocytes|Cells|Body tissue|Subcutaneous Fat	GSM1011041|GSM1011042		dimethyl sulfoxide|Insulin		GSE41223	human	GSM1011043|GSM1011044	[GPL6244, GPL8786]			2.0
3397	drug:P2113	Cultured Cell Line|Lung|Entire cell|Cells [Chemical/Ingredient]	GSM1376340|GSM1376341		erlotinib|dimethyl sulfoxide		GSE57156	human	GSM1376346|GSM1376347	GPL570			2.0
3398	drug:P1609	Cultured Cell Line|Cells|Ovarian|Tumor cells, malignant	GSM1230872|GSM1230873|GSM1230874		paclitaxel|eribulin		GSE50831	human	GSM1230725|GSM1230726|GSM1230727	GPL570			2.0
3399	drug:P2394	Lung|Lung|Body tissue|Structure of parenchyma of lung	GSM1488790|GSM1488794|GSM1488804|GSM1488807|GSM1488840				GSE60797	mouse	GSM1488787|GSM1488819|GSM1488823|GSM1488830|GSM1488845	GPL7202			2.0
3400	drug:P2395	Lung|Lung|Body tissue|Structure of parenchyma of lung	GSM1488790|GSM1488794|GSM1488804|GSM1488807|GSM1488840				GSE60797	mouse	GSM1488788|GSM1488805|GSM1488818|GSM1488831|GSM1488849	GPL7202			2.0
3401	drug:P2396	Lung|Lung|Body tissue|Structure of parenchyma of lung	GSM1488790|GSM1488794|GSM1488804|GSM1488807|GSM1488840				GSE60797	mouse	GSM1488789|GSM1488822|GSM1488843|GSM1488848	GPL7202			2.0
3402	drug:P1608	Cultured Cell Line|Cells|Ovarian|Tumor cells, malignant	GSM1230872|GSM1230873|GSM1230874		eribulin|paclitaxel		GSE50831	human	GSM1230722|GSM1230723|GSM1230724	GPL570			2.0
3403	drug:P2390	Lung|Lung|Body tissue|Structure of parenchyma of lung	GSM1488780|GSM1488785|GSM1488797|GSM1488801|GSM1488834				GSE60797	mouse	GSM1488802|GSM1488815|GSM1488829|GSM1488844|GSM1488846	GPL7202			2.0
3404	drug:P2391	Lung|Lung|Body tissue|Structure of parenchyma of lung	GSM1488790|GSM1488794|GSM1488804|GSM1488807|GSM1488840				GSE60797	mouse	GSM1488781|GSM1488798|GSM1488817|GSM1488826|GSM1488836	GPL7202			2.0
3405	drug:P2110	Cultured Cell Line|Lung|Entire cell|Cells [Chemical/Ingredient]	GSM1376340|GSM1376341		erlotinib|dimethyl sulfoxide		GSE57156	human	GSM1376334|GSM1376335	GPL570			2.0
3406	drug:P2393	Lung|Lung|Body tissue|Structure of parenchyma of lung	GSM1488790|GSM1488794|GSM1488804|GSM1488807|GSM1488840				GSE60797	mouse	GSM1488786|GSM1488799|GSM1488812|GSM1488816|GSM1488847	GPL7202			2.0
3407	drug:P2398	Lung|Lung|Body tissue|Structure of parenchyma of lung	GSM1488790|GSM1488794|GSM1488804|GSM1488807|GSM1488840				GSE60797	mouse	GSM1488792|GSM1488806|GSM1488825|GSM1488841	GPL7202			2.0
3408	drug:P2399	Lung|Lung|Body tissue|Structure of parenchyma of lung	GSM1488790|GSM1488794|GSM1488804|GSM1488807|GSM1488840				GSE60797	mouse	GSM1488793|GSM1488808|GSM1488820|GSM1488824|GSM1488838	GPL7202			2.0
3409	drug:P2468	Cultured Cell Line|Cells|Entire breast|Cells [Chemical/Ingredient]	GSM1503018|GSM1503050		4,4'-diaminodiphenylmethane|dimethyl sulfoxide|inhibitor|(2Z,3Z)-bis\{amino[(2-aminophenyl)sulfanyl]methylidene\}butanedinitrile		GSE61364	human	GSM1503029|GSM1503061	GPL4685			2.0
3410	drug:P2469	Cultured Cell Line|Cells|Entire breast|Cells [Chemical/Ingredient]	GSM1503018|GSM1503050		4,4'-diaminodiphenylmethane|dimethyl sulfoxide|inhibitor|(2Z,3Z)-bis\{amino[(2-aminophenyl)sulfanyl]methylidene\}butanedinitrile		GSE61364	human	GSM1503031|GSM1503063	GPL4685			2.0
3411	drug:P4414	Liver|Body tissue|Entire liver|Rat Liver	GSM434432|GSM434433|GSM434434|GSM434458|GSM434459|GSM434460|GSM434461		pharmaceutical		GSE17388	rat	GSM434435|GSM434436|GSM434437|GSM434438	GPL85			2.0
3412	drug:P19	Adipocytes|Cells|Body tissue|Subcutaneous Fat	GSM1011041|GSM1011042		dimethyl sulfoxide|Insulin		GSE41223	human	GSM1011055|GSM1011056	[GPL6244, GPL8786]			2.0
3413	drug:P1601	Cultured Cell Line|Cells|Ovarian|Tumor cells, malignant	GSM1230863|GSM1230864|GSM1230865		paclitaxel|eribulin		GSE50831	human	GSM1230878|GSM1230879|GSM1230880	GPL570			2.0
3414	drug:P2588	Cultured Cell Line|Cells|Entire breast|Cells [Chemical/Ingredient]	GSM1503036|GSM1503068		4,4'-diaminodiphenylmethane|inhibitor|(2Z,3Z)-bis\{amino[(2-aminophenyl)sulfanyl]methylidene\}butanedinitrile		GSE61364	human	GSM1503017|GSM1503049	GPL4685			2.0
3415	drug:P4417	Liver|Body tissue|Entire liver|Rat Liver	GSM434432|GSM434433|GSM434434|GSM434458|GSM434459|GSM434460|GSM434461		pharmaceutical		GSE17388	rat	GSM434454|GSM434455|GSM434456|GSM434457	GPL85			2.0
3416	drug:P1604	Cultured Cell Line|Cells|Ovarian|Tumor cells, malignant	GSM1230872|GSM1230873|GSM1230874		eribulin|paclitaxel		GSE50831	human	GSM1230704|GSM1230705|GSM1230706	GPL570			2.0
3417	drug:P3450	Cultured Cell Line|Tumor cells, malignant|Malignant Epithelial Cell	GSM1823672|GSM1823680		dexamethasone|ethanol|glucocorticoid|solvent		GSE71099	human	GSM1823673|GSM1823681	GPL6104			2.0
3418	drug:P2587	Cultured Cell Line|Cells|Entire breast|Cells [Chemical/Ingredient]	GSM1503034|GSM1503066		4,4'-diaminodiphenylmethane|dimethyl sulfoxide|inhibitor|(2Z,3Z)-bis\{amino[(2-aminophenyl)sulfanyl]methylidene\}butanedinitrile		GSE61364	human	GSM1503043|GSM1503075	GPL4685			2.0
3419	drug:P2581	Cultured Cell Line|Cells|Entire breast|Cells [Chemical/Ingredient]	GSM1503034|GSM1503066		4,4'-diaminodiphenylmethane|dimethyl sulfoxide|inhibitor|(2Z,3Z)-bis\{amino[(2-aminophenyl)sulfanyl]methylidene\}butanedinitrile		GSE61364	human	GSM1503031|GSM1503063	GPL4685			2.0
3420	drug:P4217	Spinal Cord	GSM398718|GSM398719		water|6alpha-methylprednisolone		GSE15878	rat	GSM398780|GSM398781	GPL6247			2.0
3421	drug:P2583	Cultured Cell Line|Cells|Entire breast|Cells [Chemical/Ingredient]	GSM1503034|GSM1503066		4,4'-diaminodiphenylmethane|dimethyl sulfoxide|inhibitor|(2Z,3Z)-bis\{amino[(2-aminophenyl)sulfanyl]methylidene\}butanedinitrile		GSE61364	human	GSM1503035|GSM1503067	GPL4685			2.0
3422	drug:P4216	Spinal Cord	GSM398718|GSM398719		water|ethanol|6alpha-methylprednisolone		GSE15878	rat	GSM398764|GSM398765	GPL6247			2.0
3423	drug:P3451	Cultured Cell Line|Tumor cells, malignant|Malignant Epithelial Cell	GSM1823672|GSM1823680		ethanol|glucocorticoid|dexamethasone|solvent		GSE71099	human	GSM1823674|GSM1823682	GPL6104			2.0
3424	drug:P2582	Cultured Cell Line|Cells|Entire breast|Cells [Chemical/Ingredient]	GSM1503034|GSM1503066		4,4'-diaminodiphenylmethane|dimethyl sulfoxide|inhibitor|(2Z,3Z)-bis\{amino[(2-aminophenyl)sulfanyl]methylidene\}butanedinitrile		GSE61364	human	GSM1503033|GSM1503065	GPL4685			2.0
3425	drug:P4215	Spinal Cord	GSM398718|GSM398719		water|6alpha-methylprednisolone		GSE15878	rat	GSM398758|GSM398759	GPL6247			2.0
3426	drug:P4214	Spinal Cord	GSM398718|GSM398719		water|6alpha-methylprednisolone		GSE15878	rat	GSM398752|GSM398753	GPL6247			2.0
3427	drug:P4212	Spinal Cord	GSM398718|GSM398719		water|6alpha-methylprednisolone		GSE15878	rat	GSM398744|GSM398745	GPL6247			2.0
3428	drug:P4211	Spinal Cord	GSM398718|GSM398719		water|6alpha-methylprednisolone		GSE15878	rat	GSM398738|GSM398739	GPL6247			2.0
3429	drug:P3452	Cultured Cell Line|Tumor cells, malignant|Malignant Epithelial Cell	GSM1823672|GSM1823680		dexamethasone|ethanol|glucocorticoid|solvent		GSE71099	human	GSM1823675|GSM1823683	GPL6104			2.0
3430	drug:P4210	Spinal Cord	GSM398718|GSM398719		water|6alpha-methylprednisolone		GSE15878	rat	GSM398734|GSM398735	GPL6247			2.0
3431	drug:P4865	Astrocytes	GSM634052|GSM634053				GSE25770	mouse	GSM634054|GSM634055	GPL7202			2.0
3432	drug:P4704	Cultured Cell Line|B-Lymphocytes|Human Cell Line	GSM573702|GSM573703|GSM573704|GSM573783|GSM573784|GSM573785				GSE23394	human	GSM573762|GSM573763|GSM573764	GPL570			2.0
3433	drug:P4707	Cultured Cell Line|B-Lymphocytes|Human Cell Line	GSM573702|GSM573703|GSM573704|GSM573783|GSM573784|GSM573785				GSE23394	human	GSM573771|GSM573772|GSM573773	GPL570			2.0
3434	drug:P1165	Cultured Cell Line|Cells|Ovarian|Tumor cells, malignant	GSM1230737|GSM1230738|GSM1230739		paclitaxel|eribulin		GSE50831	human	GSM1230779|GSM1230780|GSM1230781	GPL570			2.0
3435	drug:P4701	Cultured Cell Line|B-Lymphocytes|Human Cell Line	GSM573702|GSM573703|GSM573704|GSM573783|GSM573784|GSM573785				GSE23394	human	GSM573750|GSM573751|GSM573752	GPL570			2.0
3436	drug:P4700	Cultured Cell Line|B-Lymphocytes|Human Cell Line	GSM573702|GSM573703|GSM573704|GSM573783|GSM573784|GSM573785				GSE23394	human	GSM573747|GSM573748|GSM573749	GPL570			2.0
3437	drug:P4703	Cultured Cell Line|B-Lymphocytes|Human Cell Line	GSM573702|GSM573703|GSM573704|GSM573783|GSM573784|GSM573785				GSE23394	human	GSM573759|GSM573760|GSM573761	GPL570			2.0
3438	drug:P4702	Cultured Cell Line|B-Lymphocytes|Human Cell Line	GSM573702|GSM573703|GSM573704|GSM573783|GSM573784|GSM573785				GSE23394	human	GSM573753|GSM573754|GSM573755	GPL570			2.0
3439	drug:P2769	Bone Marrow|Body tissue|Entire bone (organ)	GSM1560182|GSM1560183|GSM1560184|GSM1560185		oxaliplatin|topotecan|water|sodium chloride|D-glucopyranose		GSE63902	rat	GSM1560154|GSM1560155|GSM1560156|GSM1560157|GSM1560162|GSM1560163|GSM1560164|GSM1560165|GSM1560166|GSM1560167|GSM1560168|GSM1560169|GSM1560174|GSM1560175|GSM1560176|GSM1560177	GPL1355			2.0
3440	drug:P4121	Spinal Cord	GSM398702|GSM398703		ethanol|6alpha-methylprednisolone		GSE15878	rat	GSM398738|GSM398739	GPL6247			2.0
3441	drug:P4709	Cultured Cell Line|B-Lymphocytes|Human Cell Line	GSM573702|GSM573703|GSM573704|GSM573783|GSM573784|GSM573785				GSE23394	human	GSM573777|GSM573778|GSM573779	GPL570			2.0
3442	drug:P4708	Cultured Cell Line|B-Lymphocytes|Human Cell Line	GSM573702|GSM573703|GSM573704|GSM573783|GSM573784|GSM573785				GSE23394	human	GSM573774|GSM573775|GSM573776	GPL570			2.0
3443	drug:P5775	Hepatocyte|Cells [Chemical/Ingredient]	GSM991666|GSM991672|GSM991678|GSM991684|GSM991690		dimethyl sulfoxide|clofibrate		GSE40344	rat	GSM991671|GSM991677|GSM991683|GSM991689|GSM991695	GPL1355			2.0
3444	drug:P3453	Cultured Cell Line|Tumor cells, malignant|Malignant Epithelial Cell	GSM1823672|GSM1823680		ethanol|glucocorticoid|dexamethasone|solvent		GSE71099	human	GSM1823676|GSM1823684	GPL6104			2.0
3445	drug:P5341	Cells [Chemical/Ingredient]	GSM823414|GSM823415|GSM823416		estrogen		GSE33287	human	GSM823423|GSM823424|GSM823425	GPL10558			2.0
3446	drug:P5349	Myocytes, Cardiac|Cells|Embryonic Stem Cells|WA09 Cell Line	GSM824090|GSM824091|GSM824092|GSM824093		organophosphorus compound|ethyl		GSE33325	human	GSM824106|GSM824107|GSM824108|GSM824109	GPL570			2.0
3447	drug:P1289	Cultured Cell Line|Cells|Ovarian|Tumor cells, malignant	GSM1230764|GSM1230765|GSM1230766		paclitaxel|eribulin		GSE50831	human	GSM1230833|GSM1230834|GSM1230835	GPL570			2.0
3448	drug:P1288	Cultured Cell Line|Cells|Ovarian|Tumor cells, malignant	GSM1230764|GSM1230765|GSM1230766		eribulin|paclitaxel		GSE50831	human	GSM1230830|GSM1230831|GSM1230832	GPL570			2.0
3449	drug:P3973	Adipocytes|Media layer|macrophage|Cells [Chemical/Ingredient]	GSM357546|GSM357549|GSM357602|GSM357608|GSM357610|GSM357613|GSM357706|GSM357711|GSM357716|GSM357719|GSM357728|GSM357764				GSE14312	human	GSM357547|GSM357550|GSM357634|GSM357715|GSM357726	GPL4133			2.0
3450	drug:P3972	macrophage|Adipocytes|Media layer|Cells [Chemical/Ingredient]	GSM357546|GSM357549|GSM357602|GSM357608|GSM357610|GSM357613|GSM357706|GSM357711|GSM357716|GSM357719|GSM357728|GSM357764				GSE14312	human	GSM357545|GSM357607|GSM357612|GSM357713|GSM357717|GSM357760	GPL4133			2.0
3451	drug:P3977	Epithelial Cells|Bronchial|Cells [Chemical/Ingredient]	GSM359537|GSM359538		dimethyl sulfide|dimethyl sulfoxide|solvent		GSE14383	human	GSM359525|GSM359526	GPL570			2.0
3452	drug:P1287	Cultured Cell Line|Cells|Ovarian|Tumor cells, malignant	GSM1230764|GSM1230765|GSM1230766		paclitaxel|eribulin		GSE50831	human	GSM1230824|GSM1230825|GSM1230826	GPL570			2.0
3453	drug:P3975	Adipocytes|Media layer|macrophage|Cells [Chemical/Ingredient]	GSM357546|GSM357549|GSM357602|GSM357608|GSM357610|GSM357613|GSM357706|GSM357711|GSM357716|GSM357719|GSM357728|GSM357764				GSE14312	human	GSM357604|GSM357611|GSM357708|GSM357712|GSM357718|GSM357762	GPL4133			2.0
3454	drug:P748	Foreskin of penis|Body tissue|Uterus	GSM1184896|GSM1184897|GSM1184898|GSM1184899|GSM1184900|GSM1184901|GSM1184907|GSM1184908|GSM1184909|GSM1184910|GSM1184911|GSM1184912		dibutyl phthalate		GSE48802	rat	GSM1184902|GSM1184903|GSM1184904|GSM1184905|GSM1184906	GPL6101			2.0
3455	drug:P749	Foreskin of penis|Body tissue|Uterus	GSM1184896|GSM1184897|GSM1184898|GSM1184899|GSM1184900|GSM1184901|GSM1184907|GSM1184908|GSM1184909|GSM1184910|GSM1184911|GSM1184912		dibutyl phthalate		GSE48802	rat	GSM1184913|GSM1184914|GSM1184915|GSM1184916|GSM1184917	GPL6101			2.0
3456	drug:P746	HeLa Cells|Cultured Cell Line	GSM1183152|GSM1183153|GSM1183154		tocotrienol		GSE48668	human	GSM1183158|GSM1183159	GPL7020			2.0
3457	drug:P747	HeLa Cells|Cultured Cell Line	GSM1183152|GSM1183153|GSM1183154		tocotrienol		GSE48668	human	GSM1183160|GSM1183161|GSM1183162	GPL7020			2.0
3458	drug:P745	HeLa Cells|Cultured Cell Line	GSM1183152|GSM1183153|GSM1183154		tocotrienol		GSE48668	human	GSM1183155|GSM1183156|GSM1183157	GPL7020			2.0
3459	drug:P742	Body tissue|Liver parenchyma|Entire liver	GSM1176684|GSM1176685|GSM1176686|GSM1176687|GSM1176688|GSM1176689|GSM1176690		carnosic acid		GSE48373	rat	GSM1176691|GSM1176692|GSM1176693|GSM1176694|GSM1176695|GSM1176696|GSM1176697	GPL6247			2.0
3460	drug:P740	Cultured Cell Line|Body tissue|Hepatocyte|hepatoma cell|Physiological sludge|Entire cell|Entire liver|Cells [Chemical/Ingredient]	GSM1171504|GSM1171505		water|hypochlorite		GSE48157	human	GSM1171508|GSM1171509	GPL201			2.0
3461	drug:P741	Cultured Cell Line|Body tissue|Hepatocyte|hepatoma cell|Physiological sludge|Entire cell|Entire liver|Cells [Chemical/Ingredient]	GSM1171504|GSM1171505		water|hypochlorite		GSE48157	human	GSM1171510|GSM1171511	GPL201			2.0
3462	drug:P1284	Cultured Cell Line|Cells|Ovarian|Tumor cells, malignant	GSM1230764|GSM1230765|GSM1230766		eribulin|paclitaxel		GSE50831	human	GSM1230812|GSM1230813|GSM1230814|GSM1230848|GSM1230849|GSM1230850	GPL570			2.0
3463	drug:P1283	Cultured Cell Line|Cells|Ovarian|Tumor cells, malignant	GSM1230764|GSM1230765|GSM1230766		paclitaxel|eribulin		GSE50831	human	GSM1230797|GSM1230798|GSM1230799	GPL570			2.0
3464	drug:P2768	Bone Marrow|Body tissue|Entire bone (organ)	GSM1560178|GSM1560179|GSM1560180|GSM1560181|GSM1560186|GSM1560187|GSM1560188|GSM1560189		oxaliplatin|topotecan|water|sodium chloride|D-glucopyranose		GSE63902	rat	GSM1560158|GSM1560159|GSM1560160|GSM1560161|GSM1560170|GSM1560171|GSM1560172|GSM1560173	GPL1355			2.0
3465	drug:P1282	Cultured Cell Line|Cells|Ovarian|Tumor cells, malignant	GSM1230764|GSM1230765|GSM1230766		eribulin|paclitaxel		GSE50831	human	GSM1230794|GSM1230795|GSM1230796	GPL570			2.0
3466	drug:P926	Cultured Cell Line|Cells|Tumor cells, malignant	GSM1230604|GSM1230605|GSM1230606		eribulin|paclitaxel		GSE50830	human	GSM1230563|GSM1230564|GSM1230565	GPL570			2.0
3467	drug:P3978	Epithelial Cells|Bronchial|Cells [Chemical/Ingredient]	GSM359537|GSM359538		dimethyl sulfide|dimethyl sulfoxide|solvent		GSE14383	human	GSM359527|GSM359528	GPL570			2.0
3468	drug:P1281	Cultured Cell Line|Cells|Ovarian|Tumor cells, malignant	GSM1230764|GSM1230765|GSM1230766		paclitaxel|eribulin		GSE50831	human	GSM1230788|GSM1230789|GSM1230790	GPL570			2.0
3469	drug:P927	Cultured Cell Line|Cells|Tumor cells, malignant	GSM1230604|GSM1230605|GSM1230606		paclitaxel|eribulin		GSE50830	human	GSM1230566|GSM1230567|GSM1230568	GPL570			2.0
3470	drug:P1280	Cultured Cell Line|Cells|Ovarian|Tumor cells, malignant	GSM1230764|GSM1230765|GSM1230766		eribulin|paclitaxel		GSE50831	human	GSM1230785|GSM1230786|GSM1230787	GPL570			2.0
3471	drug:P924	Cultured Cell Line|Cells|Tumor cells, malignant	GSM1230604|GSM1230605|GSM1230606		eribulin|paclitaxel		GSE50830	human	GSM1230536|GSM1230537|GSM1230538	GPL570			2.0
3472	drug:P1863	Epithelial Cells|Alveolar|Cultured Cell Line|Body tissue|Adipocytes	GSM1319879|GSM1319890				GSE54606	human	GSM1319870|GSM1319881	GPL10558			2.0
3473	drug:P1862	Epithelial Cells|Alveolar|Cultured Cell Line|Body tissue|Adipocytes	GSM1319879|GSM1319890				GSE54606	human	GSM1319869|GSM1319880	GPL10558			2.0
3474	drug:P1867	Epithelial Cells|Alveolar|Cultured Cell Line|Body tissue|Adipocytes	GSM1319879|GSM1319890				GSE54606	human	GSM1319874|GSM1319876|GSM1319885|GSM1319887	GPL10558			2.0
3475	drug:P920	Cultured Cell Line|Cells|Tumor cells, malignant	GSM1230586|GSM1230587|GSM1230588		eribulin|paclitaxel		GSE50830	human	GSM1230677|GSM1230678|GSM1230679	GPL570			2.0
3476	drug:P1865	Epithelial Cells|Alveolar|Cultured Cell Line|Body tissue|Adipocytes	GSM1319879|GSM1319890				GSE54606	human	GSM1319872|GSM1319883	GPL10558			2.0
3477	drug:P1864	Epithelial Cells|Alveolar|Cultured Cell Line|Body tissue|Adipocytes	GSM1319879|GSM1319890				GSE54606	human	GSM1319871|GSM1319882	GPL10558			2.0
3478	drug:P1869	Epithelial Cells|Alveolar|Cultured Cell Line|Body tissue|Adipocytes	GSM1319879|GSM1319890				GSE54606	human	GSM1319878|GSM1319889	GPL10558			2.0
3479	drug:P921	Cultured Cell Line|Cells|Tumor cells, malignant	GSM1230586|GSM1230587|GSM1230588		paclitaxel|eribulin		GSE50830	human	GSM1230680|GSM1230681|GSM1230682	GPL570			2.0
3480	drug:P5152	MCF-7 Cells|Cultured Cell Line|Cells [Chemical/Ingredient]	GSM710153|GSM710154		actinomycin D|dimethyl sulfoxide		GSE28662	human	GSM710161|GSM710162|GSM710163|GSM710164|GSM710165|GSM710166	GPL3921			2.0
3481	drug:P5150	MCF-7 Cells|Cultured Cell Line|Cells [Chemical/Ingredient]	GSM710151|GSM710152		actinomycin D|dimethyl sulfoxide		GSE28662	human	GSM710161|GSM710162|GSM710163|GSM710164|GSM710165|GSM710166	GPL3921			2.0
3482	drug:P1445	Cultured Cell Line|Cells|Ovarian|Tumor cells, malignant	GSM1230818|GSM1230819|GSM1230820		paclitaxel|eribulin		GSE50831	human	GSM1230860|GSM1230861|GSM1230862	GPL570			2.0
3483	drug:P4354	neutrophil|Cells|Leukocytes	GSM422118|GSM422119|GSM422120|GSM422121		methicillin|oligonucleotide		GSE16837	human	GSM422193|GSM422194|GSM422195	GPL570			2.0
3484	drug:P5287	Cultured Cell Line|Cells|Entire breast	GSM810945|GSM810946		17beta-estradiol|4,4'-diaminodiphenylmethane		GSE32670	human	GSM810968|GSM810969	GPL570			2.0
3485	drug:P4085	Lung|Cultured Cell Line|large latent transforming growth factor-beta complex|Cells [Chemical/Ingredient]	GSM381783|GSM381784|GSM381803|GSM381804		dimethyl sulfoxide		GSE15287	mouse	GSM381789|GSM381790|GSM381809|GSM381810	GPL6333			2.0
3486	drug:P5613	Muscle|Body tissue|Gastrocnemius muscle structure	GSM899563|GSM899564|GSM899565|GSM899566|GSM899567|GSM899568|GSM899569|GSM899570		polyunsaturated fatty acid|rosiglitazone		GSE36716	mouse	GSM899571|GSM899572|GSM899573|GSM899574|GSM899575|GSM899576|GSM899577|GSM899578	GPL4134			2.0
3487	drug:P3708	Macrophages, Alveolar|Cells [Chemical/Ingredient]	GSM228444|GSM228445|GSM228446		poly(styrene)		GSE8997	mouse	GSM228436|GSM228437|GSM228438|GSM228439	GPL8321			2.0
3488	drug:P3709	Macrophages, Alveolar|Cells [Chemical/Ingredient]	GSM228444|GSM228445|GSM228446		poly(styrene)		GSE8997	mouse	GSM228440|GSM228441|GSM228442|GSM228443	GPL8321			2.0
3489	drug:P3258	Cultured Cell Line	GSM1672064|GSM1672081|GSM1672089				GSE68453	human	GSM1671972|GSM1672015|GSM1672048	GPL10558			2.0
3490	drug:P3252	Cultured Cell Line	GSM1672064|GSM1672081|GSM1672089				GSE68453	human	GSM1671959|GSM1671965|GSM1672038	GPL10558			2.0
3491	drug:P3250	Cultured Cell Line	GSM1672064|GSM1672081|GSM1672089				GSE68453	human	GSM1671956|GSM1671994|GSM1672052	GPL10558			2.0
3492	drug:P3251	Cultured Cell Line	GSM1672064|GSM1672081|GSM1672089				GSE68453	human	GSM1671957|GSM1672018|GSM1672026	GPL10558			2.0
3493	drug:P3256	Cultured Cell Line	GSM1672064|GSM1672081|GSM1672089				GSE68453	human	GSM1671970|GSM1671983|GSM1672002	GPL10558			2.0
3494	drug:P3257	Cultured Cell Line	GSM1672064|GSM1672081|GSM1672089				GSE68453	human	GSM1671971|GSM1672033|GSM1672034	GPL10558			2.0
3495	drug:P3254	Cultured Cell Line	GSM1672064|GSM1672081|GSM1672089				GSE68453	human	GSM1671966|GSM1672008|GSM1672055	GPL10558			2.0
3496	drug:P4950	Hepatocyte|Cells|Cells [Chemical/Ingredient]	GSM671737|GSM671738		donor|dimethyl sulfoxide|agonist|rosiglitazone|insulin-sensitizing drug		GSE27183	human	GSM671808|GSM671810|GSM671811	GPL4133			2.0
3497	drug:P4951	Hepatocyte|Cells|Cells [Chemical/Ingredient]	GSM671737|GSM671738		donor|dimethyl sulfoxide|agonist|rosiglitazone|insulin-sensitizing drug		GSE27183	human	GSM671813|GSM671815|GSM671818	GPL4133			2.0
3498	drug:P4952	Hepatocyte|Cells|Cells [Chemical/Ingredient]	GSM671737|GSM671738		donor|dimethyl sulfoxide|agonist|rosiglitazone|insulin-sensitizing drug		GSE27183	human	GSM671820|GSM671822|GSM671823	GPL4133			2.0
3499	drug:P4954	Hepatocyte|Cells|Cells [Chemical/Ingredient]	GSM671737|GSM671738		donor|dimethyl sulfoxide|agonist|insulin-sensitizing drug		GSE27183	human	GSM671829|GSM671832|GSM671834	GPL4133			2.0
3500	drug:P2772	Cells	GSM1567056|GSM1567057		hormone		GSE64250	human	GSM1567054|GSM1567055	GPL11532			2.0
